image,prompt,method,mode,base_reward,top1_importance,mean_abs_importance,n_superpixels,deletion_auc,deletion_auc_random,insertion_auc,insertion_auc_random
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/014fafe5-d4c0-4d71-844c-51aba24b5012.jpg,"The image captures a scenic view of Berlin, dominated by the iconic Berliner Fernsehturm, or Berlin TV Tower. The tower's distinctive design is emphasized, with its spherical observation deck atop a slender concrete shaft and a striking red and white striped antenna extending upwards.

The tower rises above a cityscape comprised of buildings of varying heights and architectural styles. A long, low-lying building with a green roof is in the foreground, partially obscured by lush greenery. Behind it, a larger building with numerous windows stretches horizontally, hinting at residential or office spaces. The scene is bathed in warm sunlight, casting subtle shadows that add depth and dimension.

The sky is a clear, vibrant blue, dotted with fluffy white clouds that provide a picturesque backdrop to the urban landscape. The composition balances the modern structure of the tower with the more traditional architecture of the surrounding buildings, capturing the unique character of Berlin. The overall impression is one of a bustling city with a rich history and a modern outlook.",occlusion,gray,8.508,1.7084,0.4602,4,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/014fafe5-d4c0-4d71-844c-51aba24b5012.jpg,"The image captures a scenic view of Berlin, dominated by the iconic Berliner Fernsehturm, or Berlin TV Tower. The tower's distinctive design is emphasized, with its spherical observation deck atop a slender concrete shaft and a striking red and white striped antenna extending upwards.

The tower rises above a cityscape comprised of buildings of varying heights and architectural styles. A long, low-lying building with a green roof is in the foreground, partially obscured by lush greenery. Behind it, a larger building with numerous windows stretches horizontally, hinting at residential or office spaces. The scene is bathed in warm sunlight, casting subtle shadows that add depth and dimension.

The sky is a clear, vibrant blue, dotted with fluffy white clouds that provide a picturesque backdrop to the urban landscape. The composition balances the modern structure of the tower with the more traditional architecture of the surrounding buildings, capturing the unique character of Berlin. The overall impression is one of a bustling city with a rich history and a modern outlook.",occlusion,mean,8.508,12.6854,3.5253,4,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/014fafe5-d4c0-4d71-844c-51aba24b5012.jpg,"The image captures a scenic view of Berlin, dominated by the iconic Berliner Fernsehturm, or Berlin TV Tower. The tower's distinctive design is emphasized, with its spherical observation deck atop a slender concrete shaft and a striking red and white striped antenna extending upwards.

The tower rises above a cityscape comprised of buildings of varying heights and architectural styles. A long, low-lying building with a green roof is in the foreground, partially obscured by lush greenery. Behind it, a larger building with numerous windows stretches horizontally, hinting at residential or office spaces. The scene is bathed in warm sunlight, casting subtle shadows that add depth and dimension.

The sky is a clear, vibrant blue, dotted with fluffy white clouds that provide a picturesque backdrop to the urban landscape. The composition balances the modern structure of the tower with the more traditional architecture of the surrounding buildings, capturing the unique character of Berlin. The overall impression is one of a bustling city with a rich history and a modern outlook.",occlusion,blur,8.508,3.0527,0.958,4,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/014fafe5-d4c0-4d71-844c-51aba24b5012.jpg,"The image captures a scenic view of Berlin, dominated by the iconic Berliner Fernsehturm, or Berlin TV Tower. The tower's distinctive design is emphasized, with its spherical observation deck atop a slender concrete shaft and a striking red and white striped antenna extending upwards.

The tower rises above a cityscape comprised of buildings of varying heights and architectural styles. A long, low-lying building with a green roof is in the foreground, partially obscured by lush greenery. Behind it, a larger building with numerous windows stretches horizontally, hinting at residential or office spaces. The scene is bathed in warm sunlight, casting subtle shadows that add depth and dimension.

The sky is a clear, vibrant blue, dotted with fluffy white clouds that provide a picturesque backdrop to the urban landscape. The composition balances the modern structure of the tower with the more traditional architecture of the surrounding buildings, capturing the unique character of Berlin. The overall impression is one of a bustling city with a rich history and a modern outlook.",occlusion,black,8.508,14.8157,3.9734,4,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/56130b57-cb89-495a-8ec9-b399c767dcc7.jpg,Smiling woman in black pants sits in a salon chair.,occlusion,gray,13.0864,4.8338,1.241,9,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/56130b57-cb89-495a-8ec9-b399c767dcc7.jpg,Smiling woman in black pants sits in a salon chair.,occlusion,mean,13.0864,9.6009,3.9968,9,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/56130b57-cb89-495a-8ec9-b399c767dcc7.jpg,Smiling woman in black pants sits in a salon chair.,occlusion,blur,13.0864,7.7957,3.3518,9,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/56130b57-cb89-495a-8ec9-b399c767dcc7.jpg,Smiling woman in black pants sits in a salon chair.,occlusion,black,13.0864,9.1292,3.1298,9,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/7a09cfa0-66c5-497f-b695-f1a4bd406feb.jpg,"The image captures a whimsical moment with two women standing on a gravel path surrounded by greenery, appearing to be in a park-like setting. Overhead, a tree with lush foliage partially obscures the sky, casting dappled light.

Both women are wearing vibrant, ruffled, strapless mini-dresses of the same hot pink hue. They are both fair-skinned. The woman on the right has short blonde hair and a bright smile, while the woman on the left has her hair pulled back. They wear high heels, adding to their poised and confident stance. 

Above them, a cluster of pink balloons hovers, enhancing the playful and celebratory atmosphere of the scene. The soft focus of the background, combined with the vivid colors, gives the image a dreamy, ethereal quality. The path leads into the distance, adding depth to the composition. The overall impression is joyful and stylish, suggesting a fun event or photoshoot.",occlusion,gray,7.7826,1.7817,0.7936,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/7a09cfa0-66c5-497f-b695-f1a4bd406feb.jpg,"The image captures a whimsical moment with two women standing on a gravel path surrounded by greenery, appearing to be in a park-like setting. Overhead, a tree with lush foliage partially obscures the sky, casting dappled light.

Both women are wearing vibrant, ruffled, strapless mini-dresses of the same hot pink hue. They are both fair-skinned. The woman on the right has short blonde hair and a bright smile, while the woman on the left has her hair pulled back. They wear high heels, adding to their poised and confident stance. 

Above them, a cluster of pink balloons hovers, enhancing the playful and celebratory atmosphere of the scene. The soft focus of the background, combined with the vivid colors, gives the image a dreamy, ethereal quality. The path leads into the distance, adding depth to the composition. The overall impression is joyful and stylish, suggesting a fun event or photoshoot.",occlusion,mean,7.7826,7.3114,1.5935,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/7a09cfa0-66c5-497f-b695-f1a4bd406feb.jpg,"The image captures a whimsical moment with two women standing on a gravel path surrounded by greenery, appearing to be in a park-like setting. Overhead, a tree with lush foliage partially obscures the sky, casting dappled light.

Both women are wearing vibrant, ruffled, strapless mini-dresses of the same hot pink hue. They are both fair-skinned. The woman on the right has short blonde hair and a bright smile, while the woman on the left has her hair pulled back. They wear high heels, adding to their poised and confident stance. 

Above them, a cluster of pink balloons hovers, enhancing the playful and celebratory atmosphere of the scene. The soft focus of the background, combined with the vivid colors, gives the image a dreamy, ethereal quality. The path leads into the distance, adding depth to the composition. The overall impression is joyful and stylish, suggesting a fun event or photoshoot.",occlusion,blur,7.7826,2.6692,0.9614,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/7a09cfa0-66c5-497f-b695-f1a4bd406feb.jpg,"The image captures a whimsical moment with two women standing on a gravel path surrounded by greenery, appearing to be in a park-like setting. Overhead, a tree with lush foliage partially obscures the sky, casting dappled light.

Both women are wearing vibrant, ruffled, strapless mini-dresses of the same hot pink hue. They are both fair-skinned. The woman on the right has short blonde hair and a bright smile, while the woman on the left has her hair pulled back. They wear high heels, adding to their poised and confident stance. 

Above them, a cluster of pink balloons hovers, enhancing the playful and celebratory atmosphere of the scene. The soft focus of the background, combined with the vivid colors, gives the image a dreamy, ethereal quality. The path leads into the distance, adding depth to the composition. The overall impression is joyful and stylish, suggesting a fun event or photoshoot.",occlusion,black,7.7826,7.8015,2.358,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/89b64556-06d7-44a0-a269-82db26d1cfa2.jpg,"A couple hugs affectionately in a bright, modern room.",occlusion,gray,14.8813,5.3245,1.4946,7,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/89b64556-06d7-44a0-a269-82db26d1cfa2.jpg,"A couple hugs affectionately in a bright, modern room.",occlusion,mean,14.8813,11.1364,4.6109,7,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/89b64556-06d7-44a0-a269-82db26d1cfa2.jpg,"A couple hugs affectionately in a bright, modern room.",occlusion,blur,14.8813,7.6057,3.7493,7,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/89b64556-06d7-44a0-a269-82db26d1cfa2.jpg,"A couple hugs affectionately in a bright, modern room.",occlusion,black,14.8813,9.031,3.2879,7,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/a57a9e5c-bcf1-4826-bfbb-85ca9cfd50c2.jpg,"Asian man in boxing stance, wearing red gloves and shorts.",occlusion,gray,8.2136,1.6305,0.6573,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/a57a9e5c-bcf1-4826-bfbb-85ca9cfd50c2.jpg,"Asian man in boxing stance, wearing red gloves and shorts.",occlusion,mean,8.2136,3.135,1.6084,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/a57a9e5c-bcf1-4826-bfbb-85ca9cfd50c2.jpg,"Asian man in boxing stance, wearing red gloves and shorts.",occlusion,blur,8.2136,2.4546,1.2046,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/a57a9e5c-bcf1-4826-bfbb-85ca9cfd50c2.jpg,"Asian man in boxing stance, wearing red gloves and shorts.",occlusion,black,8.2136,3.6911,1.3759,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/6d1e9865-3613-4a4e-8c4b-79855661e193.jpg,"The image captures a romantic scene featuring a couple in a passionate embrace. The woman, with auburn hair and fair skin, is reclining on a lavish cream-colored chaise lounge with intricate gilded details. She is wearing a flowing green gown that cascades around her, with shades of blue shimmering within the fabric. Her expression is serene, her left arm raised and fingers gently splayed, conveying a sense of surrender or quiet anticipation.

The man is positioned behind her, partially undressed with an open white shirt, revealing his bare chest. He is leaning over her, his dark hair neatly styled, his gaze intense and focused on her neck, as if about to kiss her. His hand rests protectively on her hip, suggesting intimacy and desire.

The setting is opulent, hinted at by the luxurious furniture and the scattered red roses around them. The lighting is warm and dramatic, casting shadows and highlighting the contours of their bodies and the details of their clothing. The background is blurred, drawing the viewer's attention to the central figures and the unfolding drama between them.",occlusion,gray,9.1381,3.3137,0.9889,7,,,,
